resultId,raceId,driverId,constructorId,number,grid,position,positionOrder,points,laps,milliseconds,fastestLap,rank,statusId,date
22398,909,819,203,4.0,20,,22,0.0,5,,5.0,22.0,3,2014-09-07 12:00:00
22399,909,3,5,14.0,7,,21,0.0,28,,23.0,16.0,5,2014-09-07 12:00:00
22400,909,827,204,9.0,22,20.0,20,0.0,51,,47.0,19.0,12,2014-09-07 12:00:00
22401,909,820,14,21.0,15,19.0,19,0.0,51,,40.0,15.0,12,2014-09-07 12:00:00
22402,909,823,203,17.0,19,18.0,18,0.0,52,,51.0,20.0,11,2014-09-07 12:00:00
22403,909,154,204,10.0,18,17.0,17,0.0,52,,35.0,21.0,11,2014-09-07 12:00:00
22404,909,15,14,99.0,14,15.0,15,0.0,52,,46.0,14.0,11,2014-09-07 12:00:00
22405,909,817,4,25.0,12,13.0,13,0.0,53,4823329.0,39.0,9.0,1,2014-09-07 12:00:00
22406,909,816,8,3.0,9,5.0,5,10.0,53,4800545.0,53.0,6.0,1,2014-09-07 12:00:00
22407,909,821,2,77.0,3,4.0,4,12.0,53,4791022.0,50.0,5.0,1,2014-09-07 12:00:00
22408,909,2,129,6.0,2,2.0,2,18.0,53,4753411.0,51.0,2.0,1,2014-09-07 12:00:00
22409,909,0,129,44.0,1,1.0,1,25.0,53,4750236.0,29.0,1.0,1,2014-09-07 12:00:00
22410,909,19,8,1.0,8,6.0,6,8.0,53,4810201.0,34.0,10.0,1,2014-09-07 12:00:00
22411,909,12,2,19.0,4,3.0,3,15.0,53,4775262.0,46.0,3.0,1,2014-09-07 12:00:00
22412,909,17,0,22.0,6,8.0,8,4.0,53,4813299.0,35.0,11.0,1,2014-09-07 12:00:00
22413,909,7,5,7.0,11,9.0,9,2.0,53,4813771.0,43.0,7.0,1,2014-09-07 12:00:00
22414,909,824,0,20.0,5,10.0,10,1.0,53,4816407.0,34.0,12.0,1,2014-09-07 12:00:00
22415,909,825,4,26.0,21,11.0,11,0.0,53,4821420.0,51.0,4.0,1,2014-09-07 12:00:00
22416,909,807,9,27.0,13,12.0,12,0.0,53,4822842.0,35.0,13.0,1,2014-09-07 12:00:00
22417,909,814,9,11.0,10,7.0,7,6.0,53,4812754.0,35.0,8.0,1,2014-09-07 12:00:00
22418,909,812,205,13.0,16,14.0,14,0.0,52,,32.0,17.0,11,2014-09-07 12:00:00
22419,910,827,204,9.0,22,15.0,15,0.0,60,7298983.0,14.0,19.0,1,2014-09-21 12:00:00
22420,910,154,204,10.0,20,,22,0.0,0,,,0.0,131,2014-09-21 12:00:00
22421,910,2,129,6.0,2,,21,0.0,13,,5.0,21.0,10,2014-09-21 12:00:00
22422,910,820,14,21.0,14,,20,0.0,17,,6.0,20.0,10,2014-09-21 12:00:00
22423,910,15,14,99.0,17,,19,0.0,40,,10.0,18.0,34,2014-09-21 12:00:00
22424,910,17,0,22.0,11,,18,0.0,52,,16.0,16.0,31,2014-09-21 12:00:00
22425,910,819,203,4.0,21,17.0,17,0.0,59,,43.0,17.0,11,2014-09-21 12:00:00
22426,910,823,203,17.0,19,16.0,16,0.0,60,7299338.0,47.0,14.0,1,2014-09-21 12:00:00
22427,910,825,4,26.0,10,14.0,14,0.0,60,7276803.0,45.0,3.0,1,2014-09-21 12:00:00
22428,910,812,205,13.0,18,12.0,12,0.0,60,7271710.0,26.0,12.0,1,2014-09-21 12:00:00
22429,910,0,129,44.0,1,1.0,1,25.0,60,7204795.0,39.0,1.0,1,2014-09-21 12:00:00
22430,910,153,205,8.0,16,13.0,13,0.0,60,7272824.0,25.0,15.0,1,2014-09-21 12:00:00
22431,910,816,8,3.0,3,3.0,3,15.0,60,7219068.0,30.0,9.0,1,2014-09-21 12:00:00
22432,910,3,5,14.0,5,4.0,4,12.0,60,7220184.0,27.0,6.0,1,2014-09-21 12:00:00
22433,910,12,2,19.0,6,5.0,5,10.0,60,7246956.0,27.0,13.0,1,2014-09-21 12:00:00
22434,910,19,8,1.0,4,2.0,2,18.0,60,7218329.0,27.0,8.0,1,2014-09-21 12:00:00
22435,910,814,9,11.0,15,7.0,7,6.0,60,7263833.0,46.0,5.0,1,2014-09-21 12:00:00
22436,910,7,5,7.0,7,8.0,8,4.0,60,7265436.0,28.0,11.0,1,2014-09-21 12:00:00
22437,910,807,9,27.0,13,9.0,9,2.0,60,7266456.0,27.0,10.0,1,2014-09-21 12:00:00
22438,910,824,0,20.0,9,10.0,10,1.0,60,7267025.0,48.0,2.0,1,2014-09-21 12:00:00
22439,910,821,2,77.0,8,11.0,11,0.0,60,7269860.0,25.0,7.0,1,2014-09-21 12:00:00
22440,910,817,4,25.0,12,6.0,6,8.0,60,7261596.0,48.0,4.0,1,2014-09-21 12:00:00
22441,911,3,5,14.0,5,,22,0.0,2,,,0.0,40,2014-10-05 06:00:00
22442,911,15,14,99.0,14,21.0,21,0.0,40,,25.0,19.0,3,2014-10-05 06:00:00
22443,911,823,203,17.0,18,20.0,20,0.0,41,,27.0,20.0,3,2014-10-05 06:00:00
22444,911,154,204,10.0,19,19.0,19,0.0,43,,29.0,18.0,11,2014-10-05 06:00:00
22445,911,819,203,4.0,21,18.0,18,0.0,43,,25.0,21.0,11,2014-10-05 06:00:00
22446,911,827,204,9.0,17,17.0,17,0.0,43,,27.0,14.0,11,2014-10-05 06:00:00
22447,911,812,205,13.0,22,16.0,16,0.0,43,,26.0,15.0,11,2014-10-05 06:00:00
22448,911,153,205,8.0,16,15.0,15,0.0,43,,28.0,16.0,11,2014-10-05 06:00:00
22449,911,824,0,20.0,7,14.0,14,0.0,43,,38.0,9.0,11,2014-10-05 06:00:00
22450,911,7,5,7.0,10,12.0,12,0.0,43,,36.0,5.0,11,2014-10-05 06:00:00
22451,911,0,129,44.0,2,1.0,1,25.0,44,6703021.0,39.0,1.0,1,2014-10-05 06:00:00
22452,911,2,129,6.0,1,2.0,2,18.0,44,6712201.0,15.0,6.0,1,2014-10-05 06:00:00
22453,911,19,8,1.0,9,3.0,3,15.0,44,6732143.0,32.0,3.0,1,2014-10-05 06:00:00
22454,911,816,8,3.0,6,4.0,4,12.0,44,6741839.0,38.0,4.0,1,2014-10-05 06:00:00
22455,911,17,0,22.0,8,5.0,5,10.0,44,6770571.0,33.0,2.0,1,2014-10-05 06:00:00
22456,911,820,14,21.0,15,13.0,13,0.0,43,,40.0,17.0,11,2014-10-05 06:00:00
22457,911,825,4,26.0,12,11.0,11,0.0,43,,25.0,12.0,11,2014-10-05 06:00:00
22458,911,814,9,11.0,11,10.0,10,1.0,43,,27.0,10.0,11,2014-10-05 06:00:00
22459,911,817,4,25.0,20,9.0,9,2.0,44,6830659.0,35.0,11.0,1,2014-10-05 06:00:00
22460,911,807,9,27.0,13,8.0,8,4.0,44,6818969.0,28.0,7.0,1,2014-10-05 06:00:00
22461,911,821,2,77.0,3,6.0,6,8.0,44,6816794.0,41.0,13.0,1,2014-10-05 06:00:00
22462,911,12,2,19.0,4,7.0,7,6.0,44,6818147.0,39.0,8.0,1,2014-10-05 06:00:00
22463,912,0,129,44.0,1,1.0,1,25.0,53,5510744.0,48.0,3.0,1,2014-10-12 11:00:00
22464,912,819,203,4.0,20,,21,0.0,9,,8.0,21.0,22,2014-10-12 11:00:00
22465,912,154,204,10.0,19,,20,0.0,21,,17.0,20.0,23,2014-10-12 11:00:00
22466,912,827,204,9.0,16,19.0,19,0.0,51,,48.0,16.0,12,2014-10-12 11:00:00
22467,912,812,205,13.0,21,18.0,18,0.0,52,,50.0,17.0,11,2014-10-12 11:00:00
22468,912,15,14,99.0,14,16.0,16,0.0,52,,42.0,15.0,11,2014-10-12 11:00:00
22469,912,820,14,21.0,13,15.0,15,0.0,52,,45.0,18.0,11,2014-10-12 11:00:00
22470,912,153,205,8.0,15,17.0,17,0.0,52,,49.0,19.0,11,2014-10-12 11:00:00
22471,912,817,4,25.0,9,13.0,13,0.0,53,5608039.0,53.0,7.0,1,2014-10-12 11:00:00
22472,912,2,129,6.0,2,2.0,2,18.0,53,5524401.0,52.0,2.0,1,2014-10-12 11:00:00
22473,912,821,2,77.0,3,3.0,3,15.0,53,5528169.0,53.0,1.0,1,2014-10-12 11:00:00
22474,912,17,0,22.0,4,4.0,4,12.0,53,5540978.0,47.0,4.0,1,2014-10-12 11:00:00
22475,912,825,4,26.0,5,14.0,14,0.0,52,,52.0,5.0,11,2014-10-12 11:00:00
22476,912,3,5,14.0,7,6.0,6,8.0,53,5570760.0,53.0,6.0,1,2014-10-12 11:00:00
22477,912,816,8,3.0,6,7.0,7,6.0,53,5572556.0,50.0,13.0,1,2014-10-12 11:00:00
22478,912,824,0,20.0,11,5.0,5,10.0,53,5564360.0,44.0,14.0,1,2014-10-12 11:00:00
22479,912,7,5,7.0,8,9.0,9,2.0,53,5589621.0,45.0,11.0,1,2014-10-12 11:00:00
22480,912,814,9,11.0,12,10.0,10,1.0,53,5590811.0,47.0,12.0,1,2014-10-12 11:00:00
22481,912,12,2,19.0,18,11.0,11,0.0,53,5591621.0,47.0,10.0,1,2014-10-12 11:00:00
22482,912,807,9,27.0,17,12.0,12,0.0,53,5592053.0,50.0,9.0,1,2014-10-12 11:00:00
22483,912,19,8,1.0,10,8.0,8,4.0,53,5576929.0,53.0,8.0,1,2014-10-12 11:00:00
22484,913,820,14,21.0,15,14.0,14,0.0,55,,47.0,10.0,11,2014-11-02 20:00:00
22485,913,15,14,99.0,9,,18,0.0,0,,,0.0,4,2014-11-02 20:00:00
22486,913,814,9,11.0,11,,17,0.0,1,,,0.0,130,2014-11-02 20:00:00
22487,913,807,9,27.0,13,,16,0.0,16,,15.0,16.0,5,2014-11-02 20:00:00
22488,913,825,4,26.0,17,15.0,15,0.0,55,,53.0,3.0,11,2014-11-02 20:00:00
22489,913,7,5,7.0,8,13.0,13,0.0,55,,54.0,8.0,11,2014-11-02 20:00:00
22490,913,821,2,77.0,3,5.0,5,10.0,56,6035777.0,55.0,6.0,1,2014-11-02 20:00:00
22491,913,153,205,8.0,16,11.0,11,0.0,55,,51.0,15.0,11,2014-11-02 20:00:00
22492,913,0,129,44.0,2,1.0,1,25.0,56,6004785.0,49.0,4.0,1,2014-11-02 20:00:00
22493,913,2,129,6.0,1,2.0,2,18.0,56,6009099.0,48.0,5.0,1,2014-11-02 20:00:00
22494,913,17,0,22.0,12,12.0,12,0.0,55,,33.0,13.0,11,2014-11-02 20:00:00
22495,913,12,2,19.0,4,4.0,4,12.0,56,6031709.0,50.0,9.0,1,2014-11-02 20:00:00
22496,913,816,8,3.0,5,3.0,3,15.0,56,6030345.0,33.0,7.0,1,2014-11-02 20:00:00
22497,913,19,8,1.0,18,7.0,7,6.0,56,6100519.0,50.0,1.0,1,2014-11-02 20:00:00
22498,913,824,0,20.0,7,8.0,8,4.0,56,6105467.0,29.0,14.0,1,2014-11-02 20:00:00
22499,913,817,4,25.0,14,10.0,10,1.0,56,6113648.0,17.0,12.0,1,2014-11-02 20:00:00
22500,913,812,205,13.0,10,9.0,9,2.0,56,6112655.0,38.0,11.0,1,2014-11-02 20:00:00
22501,913,3,5,14.0,6,6.0,6,8.0,56,6100016.0,47.0,2.0,1,2014-11-02 20:00:00
22502,914,820,14,21.0,11,14.0,14,0.0,70,,64.0,16.0,11,2014-11-09 16:00:00
22503,914,816,8,3.0,9,,18,0.0,39,,30.0,18.0,22,2014-11-09 16:00:00
22504,914,153,205,8.0,14,17.0,17,0.0,63,,63.0,6.0,18,2014-11-09 16:00:00
22505,914,15,14,99.0,13,16.0,16,0.0,70,,42.0,15.0,11,2014-11-09 16:00:00
22506,914,814,9,11.0,18,15.0,15,0.0,70,,70.0,12.0,11,2014-11-09 16:00:00
22507,914,817,4,25.0,15,13.0,13,0.0,70,,65.0,13.0,11,2014-11-09 16:00:00
22508,914,19,8,1.0,6,5.0,5,10.0,71,5453975.0,68.0,5.0,1,2014-11-09 16:00:00
22509,914,825,4,26.0,17,11.0,11,0.0,70,,62.0,8.0,11,2014-11-09 16:00:00
22510,914,2,129,6.0,1,1.0,1,25.0,71,5402555.0,62.0,2.0,1,2014-11-09 16:00:00
22511,914,12,2,19.0,3,3.0,3,15.0,71,5443586.0,59.0,7.0,1,2014-11-09 16:00:00
22512,914,17,0,22.0,5,4.0,4,12.0,71,5451213.0,68.0,4.0,1,2014-11-09 16:00:00
22513,914,3,5,14.0,8,6.0,6,8.0,71,5464461.0,55.0,10.0,1,2014-11-09 16:00:00
22514,914,812,205,13.0,16,12.0,12,0.0,70,,47.0,14.0,11,2014-11-09 16:00:00
22515,914,0,129,44.0,2,2.0,2,18.0,71,5404012.0,62.0,1.0,1,2014-11-09 16:00:00
22516,914,821,2,77.0,4,10.0,10,1.0,70,,64.0,9.0,11,2014-11-09 16:00:00
22517,914,824,0,20.0,7,9.0,9,2.0,71,5472640.0,62.0,11.0,1,2014-11-09 16:00:00
22518,914,807,9,27.0,12,8.0,8,4.0,71,5466489.0,70.0,3.0,1,2014-11-09 16:00:00
22519,914,7,5,7.0,10,7.0,7,6.0,71,5466285.0,37.0,17.0,1,2014-11-09 16:00:00
22520,915,821,2,77.0,3,3.0,3,30.0,55,5971499.0,54.0,6.0,1,2014-11-23 13:00:00
22521,915,825,4,26.0,5,,20,0.0,14,,10.0,19.0,131,2014-11-23 13:00:00
22522,915,812,205,13.0,15,,19,0.0,26,,9.0,20.0,131,2014-11-23 13:00:00
22523,915,154,204,10.0,16,,18,0.0,42,,38.0,13.0,31,2014-11-23 13:00:00
22524,915,12,2,19.0,4,2.0,2,36.0,55,5945195.0,47.0,2.0,1,2014-11-23 13:00:00
22525,915,15,14,99.0,13,16.0,16,0.0,54,,44.0,14.0,11,2014-11-23 13:00:00
22526,915,820,14,21.0,14,15.0,15,0.0,54,,43.0,15.0,11,2014-11-23 13:00:00
22527,915,828,204,46.0,17,17.0,17,0.0,54,,47.0,18.0,11,2014-11-23 13:00:00
22528,915,0,129,44.0,2,1.0,1,50.0,55,5942619.0,49.0,4.0,1,2014-11-23 13:00:00
22529,915,816,8,3.0,20,4.0,4,24.0,55,5979856.0,50.0,1.0,1,2014-11-23 13:00:00
22530,915,2,129,6.0,1,14.0,14,0.0,54,,17.0,11.0,11,2014-11-23 13:00:00
22531,915,807,9,27.0,12,6.0,6,16.0,55,6004767.0,47.0,7.0,1,2014-11-23 13:00:00
22532,915,814,9,11.0,11,7.0,7,12.0,55,6013679.0,49.0,8.0,1,2014-11-23 13:00:00
22533,915,17,0,22.0,6,5.0,5,20.0,55,6002953.0,47.0,9.0,1,2014-11-23 13:00:00
22534,915,3,5,14.0,8,9.0,9,4.0,55,6028432.0,45.0,12.0,1,2014-11-23 13:00:00
22535,915,7,5,7.0,7,10.0,10,2.0,55,6030439.0,46.0,16.0,1,2014-11-23 13:00:00
22536,915,824,0,20.0,9,11.0,11,0.0,55,6032995.0,37.0,10.0,1,2014-11-23 13:00:00
22537,915,817,4,25.0,10,12.0,12,0.0,55,6034566.0,50.0,5.0,1,2014-11-23 13:00:00
22538,915,19,8,1.0,19,8.0,8,8.0,55,6014664.0,51.0,3.0,1,2014-11-23 13:00:00
22539,915,153,205,8.0,18,13.0,13,0.0,54,,35.0,17.0,11,2014-11-23 13:00:00
22540,916,153,205,8.0,8,,14,0.0,0,,,0.0,75,2015-03-15 05:00:00
22541,916,821,2,77.0,0,,18,0.0,0,,,0.0,54,2015-03-15 05:00:00
22542,916,824,0,20.0,17,,17,0.0,0,,,0.0,54,2015-03-15 05:00:00
22543,916,825,8,26.0,12,,16,0.0,0,,,0.0,54,2015-03-15 05:00:00
22544,916,812,205,13.0,9,,15,0.0,0,,,0.0,3,2015-03-15 05:00:00
22545,916,829,4,33.0,11,,13,0.0,32,,30.0,13.0,5,2015-03-15 05:00:00
22546,916,17,0,22.0,16,11.0,11,0.0,56,,56.0,12.0,12,2015-03-15 05:00:00
22547,916,830,14,12.0,10,5.0,5,10.0,58,5609216.0,46.0,9.0,1,2015-03-15 05:00:00
22548,916,12,2,19.0,3,4.0,4,12.0,58,5552263.0,50.0,6.0,1,2015-03-15 05:00:00
22549,916,19,5,5.0,4,3.0,3,15.0,58,5548590.0,52.0,4.0,1,2015-03-15 05:00:00
22550,916,2,129,6.0,2,2.0,2,18.0,58,5515427.0,47.0,2.0,1,2015-03-15 05:00:00
22551,916,0,129,44.0,1,1.0,1,25.0,58,5514067.0,50.0,1.0,1,2015-03-15 05:00:00
22552,916,7,5,7.0,5,,12,0.0,40,,36.0,3.0,36,2015-03-15 05:00:00
22553,916,807,9,27.0,13,7.0,7,6.0,57,,48.0,8.0,11,2015-03-15 05:00:00
22554,916,827,14,9.0,15,8.0,8,4.0,57,,51.0,5.0,11,2015-03-15 05:00:00
22555,916,831,4,55.0,7,9.0,9,2.0,57,,49.0,11.0,11,2015-03-15 05:00:00
22556,916,814,9,11.0,14,10.0,10,1.0,57,,46.0,7.0,11,2015-03-15 05:00:00
22557,916,816,8,3.0,6,6.0,6,8.0,57,,46.0,10.0,11,2015-03-15 05:00:00
22558,917,812,205,13.0,12,,16,0.0,47,,38.0,12.0,31,2015-03-29 07:00:00
22559,917,828,206,28.0,0,,20,0.0,0,,,0.0,69,2015-03-29 07:00:00
22560,917,827,14,9.0,9,,19,0.0,3,,3.0,18.0,20,2015-03-29 07:00:00
22561,917,3,0,14.0,18,,18,0.0,21,,17.0,17.0,132,2015-03-29 07:00:00
22562,917,17,0,22.0,17,,17,0.0,41,,38.0,16.0,101,2015-03-29 07:00:00
22563,917,832,206,98.0,19,15.0,15,0.0,53,,44.0,19.0,13,2015-03-29 07:00:00
22564,917,807,9,27.0,13,14.0,14,0.0,55,,46.0,11.0,11,2015-03-29 07:00:00
22565,917,7,5,7.0,11,4.0,4,12.0,56,6119615.0,40.0,7.0,1,2015-03-29 07:00:00
22566,917,830,14,12.0,16,12.0,12,0.0,55,,45.0,4.0,11,2015-03-29 07:00:00
22567,917,153,205,8.0,10,11.0,11,0.0,55,,36.0,10.0,11,2015-03-29 07:00:00
22568,917,816,8,3.0,4,10.0,10,1.0,55,,42.0,13.0,11,2015-03-29 07:00:00
22569,917,825,8,26.0,5,9.0,9,2.0,55,,41.0,8.0,11,2015-03-29 07:00:00
22570,917,831,4,55.0,15,8.0,8,4.0,55,,37.0,15.0,11,2015-03-29 07:00:00
22571,917,829,4,33.0,6,7.0,7,6.0,56,6163555.0,42.0,9.0,1,2015-03-29 07:00:00
22572,917,12,2,19.0,7,6.0,6,8.0,56,6139379.0,40.0,5.0,1,2015-03-29 07:00:00
22573,917,821,2,77.0,8,5.0,5,10.0,56,6136202.0,42.0,6.0,1,2015-03-29 07:00:00
22574,917,814,9,11.0,14,13.0,13,0.0,55,,37.0,14.0,11,2015-03-29 07:00:00
22575,917,2,129,6.0,3,3.0,3,15.0,56,6078103.0,43.0,1.0,1,2015-03-29 07:00:00
22576,917,0,129,44.0,1,2.0,2,18.0,56,6074362.0,45.0,2.0,1,2015-03-29 07:00:00
22577,917,19,5,5.0,2,1.0,1,25.0,56,6065793.0,46.0,3.0,1,2015-03-29 07:00:00
22578,918,832,206,98.0,20,16.0,16,0.0,54,,43.0,19.0,12,2015-04-12 06:00:00
22579,918,829,4,33.0,13,17.0,17,0.0,52,,46.0,14.0,7,2015-04-12 06:00:00
22580,918,828,206,28.0,19,15.0,15,0.0,54,,40.0,17.0,12,2015-04-12 06:00:00
22581,918,825,8,26.0,12,,19,0.0,15,,13.0,20.0,131,2015-04-12 06:00:00
22582,918,807,9,27.0,16,,20,0.0,9,,6.0,18.0,6,2015-04-12 06:00:00
22583,918,812,205,13.0,11,,18,0.0,49,,37.0,11.0,23,2015-04-12 06:00:00
22584,918,17,0,22.0,17,14.0,14,0.0,55,,21.0,16.0,11,2015-04-12 06:00:00
22585,918,7,5,7.0,6,4.0,4,12.0,56,5985843.0,48.0,6.0,1,2015-04-12 06:00:00
22586,918,3,0,14.0,18,12.0,12,0.0,55,,40.0,13.0,11,2015-04-12 06:00:00
22587,918,0,129,44.0,1,1.0,1,25.0,56,5982008.0,31.0,1.0,1,2015-04-12 06:00:00
22588,918,2,129,6.0,2,2.0,2,18.0,56,5982722.0,39.0,2.0,1,2015-04-12 06:00:00
22589,918,831,4,55.0,14,13.0,13,0.0,55,,41.0,3.0,11,2015-04-12 06:00:00
22590,918,12,2,19.0,4,5.0,5,10.0,56,5990552.0,37.0,4.0,1,2015-04-12 06:00:00
22591,918,821,2,77.0,5,6.0,6,8.0,56,5991893.0,37.0,7.0,1,2015-04-12 06:00:00
22592,918,19,5,5.0,3,3.0,3,15.0,56,5984996.0,15.0,5.0,1,2015-04-12 06:00:00
22593,918,830,14,12.0,9,8.0,8,4.0,56,6004633.0,46.0,12.0,1,2015-04-12 06:00:00
22594,918,816,8,3.0,7,9.0,9,2.0,56,6014125.0,46.0,9.0,1,2015-04-12 06:00:00
22595,918,827,14,9.0,10,10.0,10,1.0,55,,32.0,15.0,11,2015-04-12 06:00:00
22596,918,814,9,11.0,15,11.0,11,0.0,55,,44.0,10.0,11,2015-04-12 06:00:00
22597,918,153,205,8.0,8,7.0,7,6.0,56,6001016.0,34.0,8.0,1,2015-04-12 06:00:00
22598,919,812,205,13.0,16,15.0,15,0.0,56,,43.0,4.0,11,2015-04-19 15:00:00
22599,919,17,0,22.0,20,,20,0.0,0,,,0.0,132,2015-04-19 15:00:00
22600,919,831,4,55.0,9,,19,0.0,29,,13.0,17.0,5,2015-04-19 15:00:00
22601,919,829,4,33.0,15,,18,0.0,34,,32.0,16.0,10,2015-04-19 15:00:00
22602,919,832,206,98.0,19,17.0,17,0.0,54,,36.0,19.0,13,2015-04-19 15:00:00
22603,919,828,206,28.0,18,16.0,16,0.0,55,,36.0,18.0,12,2015-04-19 15:00:00
22604,919,827,14,9.0,13,14.0,14,0.0,56,,27.0,9.0,11,2015-04-19 15:00:00
22605,919,2,129,6.0,3,3.0,3,15.0,57,5711842.0,36.0,3.0,1,2015-04-19 15:00:00
22606,919,830,14,12.0,12,12.0,12,0.0,56,,43.0,7.0,11,2015-04-19 15:00:00
22607,919,816,8,3.0,7,6.0,6,8.0,57,5767560.0,53.0,12.0,1,2015-04-19 15:00:00
22608,919,821,2,77.0,5,4.0,4,12.0,57,5748766.0,16.0,6.0,1,2015-04-19 15:00:00
22609,919,7,5,7.0,4,2.0,2,18.0,57,5709189.0,42.0,1.0,1,2015-04-19 15:00:00
22610,919,0,129,44.0,1,1.0,1,25.0,57,5705809.0,38.0,5.0,1,2015-04-19 15:00:00
22611,919,19,5,5.0,2,5.0,5,10.0,57,5749798.0,38.0,2.0,1,2015-04-19 15:00:00
22612,919,814,9,11.0,11,8.0,8,4.0,56,,39.0,8.0,11,2015-04-19 15:00:00
22613,919,825,8,26.0,17,9.0,9,2.0,56,,36.0,11.0,11,2015-04-19 15:00:00
22614,919,12,2,19.0,6,10.0,10,1.0,56,,12.0,14.0,11,2015-04-19 15:00:00
22615,919,3,0,14.0,14,11.0,11,0.0,56,,38.0,13.0,11,2015-04-19 15:00:00
22616,919,153,205,8.0,10,7.0,7,6.0,57,5790572.0,34.0,15.0,1,2015-04-19 15:00:00
22617,919,807,9,27.0,8,13.0,13,0.0,56,,40.0,10.0,11,2015-04-19 15:00:00
22618,920,827,14,9.0,16,14.0,14,0.0,65,,52.0,16.0,11,2015-05-10 12:00:00
22619,920,3,0,14.0,13,,20,0.0,26,,23.0,18.0,23,2015-05-10 12:00:00
22620,920,812,205,13.0,12,,19,0.0,45,,17.0,17.0,3,2015-05-10 12:00:00
22621,920,832,206,98.0,20,18.0,18,0.0,62,,51.0,20.0,14,2015-05-10 12:00:00
22622,920,828,206,28.0,19,17.0,17,0.0,63,,49.0,19.0,13,2015-05-10 12:00:00
22623,920,17,0,22.0,14,16.0,16,0.0,65,,46.0,10.0,11,2015-05-10 12:00:00
22624,920,807,9,27.0,17,15.0,15,0.0,65,,51.0,7.0,11,2015-05-10 12:00:00
22625,920,814,9,11.0,18,13.0,13,0.0,65,,38.0,14.0,11,2015-05-10 12:00:00
22626,920,829,4,33.0,6,11.0,11,0.0,65,,46.0,12.0,11,2015-05-10 12:00:00
22627,920,2,129,6.0,1,1.0,1,25.0,66,6072555.0,53.0,2.0,1,2015-05-10 12:00:00
22628,920,0,129,44.0,2,2.0,2,18.0,66,6090106.0,54.0,1.0,1,2015-05-10 12:00:00
22629,920,830,14,12.0,15,12.0,12,0.0,65,,41.0,13.0,11,2015-05-10 12:00:00
22630,920,821,2,77.0,4,4.0,4,12.0,66,6131772.0,44.0,5.0,1,2015-05-10 12:00:00
22631,920,7,5,7.0,7,5.0,5,10.0,66,6132557.0,47.0,3.0,1,2015-05-10 12:00:00
22632,920,19,5,5.0,3,3.0,3,15.0,66,6117897.0,61.0,6.0,1,2015-05-10 12:00:00
22633,920,816,8,3.0,10,7.0,7,6.0,65,,56.0,8.0,11,2015-05-10 12:00:00
22634,920,153,205,8.0,11,8.0,8,4.0,65,,46.0,15.0,11,2015-05-10 12:00:00
22635,920,831,4,55.0,5,9.0,9,2.0,65,,62.0,9.0,11,2015-05-10 12:00:00
22636,920,825,8,26.0,8,10.0,10,1.0,65,,40.0,11.0,11,2015-05-10 12:00:00
22637,920,12,2,19.0,9,6.0,6,8.0,66,6153869.0,51.0,4.0,1,2015-05-10 12:00:00
22638,921,812,205,13.0,8,,20,0.0,5,,3.0,19.0,23,2015-05-24 12:00:00
22639,921,3,0,14.0,13,,19,0.0,41,,36.0,16.0,6,2015-05-24 12:00:00
22640,921,829,4,33.0,9,,18,0.0,62,,49.0,5.0,3,2015-05-24 12:00:00
22641,921,828,206,28.0,18,17.0,17,0.0,76,,58.0,20.0,12,2015-05-24 12:00:00
22642,921,832,206,98.0,19,16.0,16,0.0,76,,47.0,18.0,12,2015-05-24 12:00:00
22643,921,821,2,77.0,16,14.0,14,0.0,78,6604209.0,74.0,6.0,1,2015-05-24 12:00:00
22644,921,12,2,19.0,12,15.0,15,0.0,77,,72.0,12.0,11,2015-05-24 12:00:00
22645,921,153,205,8.0,15,12.0,12,0.0,78,6586835.0,40.0,17.0,1,2015-05-24 12:00:00
22646,921,816,8,3.0,4,5.0,5,10.0,78,6572028.0,74.0,1.0,1,2015-05-24 12:00:00
22647,921,825,8,26.0,5,4.0,4,12.0,78,6570385.0,75.0,7.0,1,2015-05-24 12:00:00
22648,921,0,129,44.0,1,3.0,3,15.0,78,6564473.0,42.0,3.0,1,2015-05-24 12:00:00
22649,921,19,5,5.0,3,2.0,2,18.0,78,6562906.0,75.0,4.0,1,2015-05-24 12:00:00
22650,921,2,129,6.0,2,1.0,1,25.0,78,6558420.0,76.0,2.0,1,2015-05-24 12:00:00
22651,921,827,14,9.0,17,13.0,13,0.0,78,6589579.0,75.0,8.0,1,2015-05-24 12:00:00
22652,921,807,9,27.0,11,11.0,11,0.0,78,6584652.0,46.0,14.0,1,2015-05-24 12:00:00
22653,921,831,4,55.0,0,10.0,10,1.0,78,6583476.0,48.0,13.0,1,2015-05-24 12:00:00
22654,921,830,14,12.0,14,9.0,9,2.0,78,6582046.0,76.0,15.0,1,2015-05-24 12:00:00
22655,921,17,0,22.0,10,8.0,8,4.0,78,6574483.0,76.0,9.0,1,2015-05-24 12:00:00
22656,921,814,9,11.0,7,7.0,7,6.0,78,6573433.0,74.0,11.0,1,2015-05-24 12:00:00
22657,921,7,5,7.0,6,6.0,6,8.0,78,6572765.0,74.0,10.0,1,2015-05-24 12:00:00
22658,922,0,129,44.0,1,1.0,1,25.0,70,5513145.0,64.0,3.0,1,2015-06-07 18:00:00
22659,922,3,0,14.0,13,,20,0.0,44,,41.0,18.0,5,2015-06-07 18:00:00
22660,922,17,0,22.0,20,,19,0.0,54,,49.0,13.0,31,2015-06-07 18:00:00
