driverStandingsId,raceId,driverId,points,position,wins,date
31988,987,0,213.0,1,5,2018-07-29 13:10:00
31989,987,7,146.0,3,0,2018-07-29 13:10:00
31990,987,3,44.0,9,0,2018-07-29 13:10:00
31991,987,807,52.0,7,0,2018-07-29 13:10:00
31992,987,821,132.0,4,0,2018-07-29 13:10:00
31993,987,837,8.0,16,0,2018-07-29 13:10:00
31994,987,831,30.0,11,0,2018-07-29 13:10:00
31995,987,814,30.0,10,0,2018-07-29 13:10:00
31996,987,838,29.0,12,0,2018-07-29 13:10:00
31997,987,842,13.0,15,0,2018-07-29 13:10:00
31998,987,839,4.0,18,0,2018-07-29 13:10:00
31999,987,841,2.0,19,0,2018-07-29 13:10:00
32000,987,153,21.0,14,0,2018-07-29 13:10:00
32001,987,824,45.0,8,0,2018-07-29 13:10:00
32002,987,452,26.0,13,0,2018-07-29 13:10:00
32003,987,827,5.0,17,0,2018-07-29 13:10:00
32004,987,843,0.0,20,0,2018-07-29 13:10:00
32005,987,816,118.0,5,2,2018-07-29 13:10:00
32006,987,829,105.0,6,1,2018-07-29 13:10:00
32007,988,838,37.0,11,0,2018-08-26 13:10:00
32008,988,843,0.0,20,0,2018-08-26 13:10:00
32009,988,827,6.0,17,0,2018-08-26 13:10:00
32010,988,452,28.0,13,0,2018-08-26 13:10:00
32011,988,824,49.0,8,0,2018-08-26 13:10:00
32012,988,153,27.0,14,0,2018-08-26 13:10:00
32013,988,841,2.0,19,0,2018-08-26 13:10:00
32014,988,839,4.0,18,0,2018-08-26 13:10:00
32015,988,842,13.0,15,0,2018-08-26 13:10:00
32016,988,3,44.0,9,0,2018-08-26 13:10:00
32017,988,816,118.0,6,2,2018-08-26 13:10:00
32018,988,831,30.0,12,0,2018-08-26 13:10:00
32019,988,837,8.0,16,0,2018-08-26 13:10:00
32020,988,821,144.0,4,0,2018-08-26 13:10:00
32021,988,807,52.0,7,0,2018-08-26 13:10:00
32022,988,19,214.0,2,5,2018-08-26 13:10:00
32023,988,0,231.0,1,5,2018-08-26 13:10:00
32024,988,7,146.0,3,0,2018-08-26 13:10:00
32025,988,829,120.0,5,1,2018-08-26 13:10:00
32026,988,814,40.0,10,0,2018-08-26 13:10:00
32027,989,843,1.0,20,0,2018-09-02 13:10:00
32028,989,821,159.0,4,0,2018-09-02 13:10:00
32029,989,831,34.0,12,0,2018-09-02 13:10:00
32030,989,0,256.0,1,6,2018-09-02 13:10:00
32031,989,19,226.0,2,5,2018-09-02 13:10:00
32032,989,3,44.0,11,0,2018-09-02 13:10:00
32033,989,829,130.0,5,1,2018-09-02 13:10:00
32034,989,807,52.0,7,0,2018-09-02 13:10:00
32035,989,837,8.0,16,0,2018-09-02 13:10:00
32036,989,7,164.0,3,0,2018-09-02 13:10:00
32037,989,814,46.0,9,0,2018-09-02 13:10:00
32038,989,838,45.0,10,0,2018-09-02 13:10:00
32039,989,839,6.0,17,0,2018-09-02 13:10:00
32040,989,153,27.0,14,0,2018-09-02 13:10:00
32041,989,824,49.0,8,0,2018-09-02 13:10:00
32042,989,816,118.0,6,2,2018-09-02 13:10:00
32043,989,827,6.0,18,0,2018-09-02 13:10:00
32044,989,842,13.0,15,0,2018-09-02 13:10:00
32045,989,841,2.0,19,0,2018-09-02 13:10:00
32046,989,452,28.0,13,0,2018-09-02 13:10:00
32047,990,3,50.0,8,0,2018-09-16 12:10:00
32048,990,843,1.0,20,0,2018-09-16 12:10:00
32049,990,827,6.0,18,0,2018-09-16 12:10:00
32050,990,452,28.0,13,0,2018-09-16 12:10:00
32051,990,824,49.0,9,0,2018-09-16 12:10:00
32052,990,153,27.0,14,0,2018-09-16 12:10:00
32053,990,841,2.0,19,0,2018-09-16 12:10:00
32054,990,839,6.0,17,0,2018-09-16 12:10:00
32055,990,842,15.0,15,0,2018-09-16 12:10:00
32056,990,838,45.0,11,0,2018-09-16 12:10:00
32057,990,814,46.0,10,0,2018-09-16 12:10:00
32058,990,831,38.0,12,0,2018-09-16 12:10:00
32059,990,837,8.0,16,0,2018-09-16 12:10:00
32060,990,821,171.0,4,0,2018-09-16 12:10:00
32061,990,807,53.0,7,0,2018-09-16 12:10:00
32062,990,829,148.0,5,1,2018-09-16 12:10:00
32063,990,19,241.0,2,5,2018-09-16 12:10:00
32064,990,0,281.0,1,7,2018-09-16 12:10:00
32065,990,816,126.0,6,2,2018-09-16 12:10:00
32066,990,7,174.0,3,0,2018-09-16 12:10:00
32067,991,0,306.0,1,8,2018-09-30 11:10:00
32068,991,827,6.0,18,0,2018-09-30 11:10:00
32069,991,824,53.0,7,0,2018-09-30 11:10:00
32070,991,153,27.0,14,0,2018-09-30 11:10:00
32071,991,841,2.0,19,0,2018-09-30 11:10:00
32072,991,839,6.0,17,0,2018-09-30 11:10:00
32073,991,842,21.0,15,0,2018-09-30 11:10:00
32074,991,838,47.0,11,0,2018-09-30 11:10:00
32075,991,814,47.0,10,0,2018-09-30 11:10:00
32076,991,452,28.0,13,0,2018-09-30 11:10:00
32077,991,831,38.0,12,0,2018-09-30 11:10:00
32078,991,821,189.0,3,0,2018-09-30 11:10:00
32079,991,807,53.0,8,0,2018-09-30 11:10:00
32080,991,829,158.0,5,1,2018-09-30 11:10:00
32081,991,3,50.0,9,0,2018-09-30 11:10:00
32082,991,816,134.0,6,2,2018-09-30 11:10:00
32083,991,7,186.0,4,0,2018-09-30 11:10:00
32084,991,19,256.0,2,5,2018-09-30 11:10:00
32085,991,837,8.0,16,0,2018-09-30 11:10:00
32086,991,843,1.0,20,0,2018-09-30 11:10:00
32087,992,827,6.0,18,0,2018-10-07 05:10:00
32088,992,19,264.0,2,5,2018-10-07 05:10:00
32089,992,452,28.0,14,0,2018-10-07 05:10:00
32090,992,824,53.0,8,0,2018-10-07 05:10:00
32091,992,153,31.0,13,0,2018-10-07 05:10:00
32092,992,841,2.0,19,0,2018-10-07 05:10:00
32093,992,839,6.0,17,0,2018-10-07 05:10:00
32094,992,842,21.0,15,0,2018-10-07 05:10:00
32095,992,838,49.0,11,0,2018-10-07 05:10:00
32096,992,843,1.0,20,0,2018-10-07 05:10:00
32097,992,814,53.0,7,0,2018-10-07 05:10:00
32098,992,837,8.0,16,0,2018-10-07 05:10:00
32099,992,821,207.0,3,0,2018-10-07 05:10:00
32100,992,807,53.0,9,0,2018-10-07 05:10:00
32101,992,829,173.0,5,1,2018-10-07 05:10:00
32102,992,3,50.0,10,0,2018-10-07 05:10:00
32103,992,816,146.0,6,2,2018-10-07 05:10:00
32104,992,0,331.0,1,9,2018-10-07 05:10:00
32105,992,831,39.0,12,0,2018-10-07 05:10:00
32106,992,7,196.0,4,0,2018-10-07 05:10:00
32107,993,843,1.0,20,0,2018-10-21 18:10:00
32108,993,153,31.0,13,0,2018-10-21 18:10:00
32109,993,19,276.0,2,5,2018-10-21 18:10:00
32110,993,7,221.0,3,1,2018-10-21 18:10:00
32111,993,814,57.0,8,0,2018-10-21 18:10:00
32112,993,3,50.0,10,0,2018-10-21 18:10:00
32113,993,837,8.0,16,0,2018-10-21 18:10:00
32114,993,842,21.0,15,0,2018-10-21 18:10:00
32115,993,807,61.0,7,0,2018-10-21 18:10:00
32116,993,0,346.0,1,9,2018-10-21 18:10:00
32117,993,452,28.0,14,0,2018-10-21 18:10:00
32118,993,829,191.0,5,1,2018-10-21 18:10:00
32119,993,821,217.0,4,0,2018-10-21 18:10:00
32120,993,831,45.0,12,0,2018-10-21 18:10:00
32121,993,838,49.0,11,0,2018-10-21 18:10:00
32122,993,839,6.0,18,0,2018-10-21 18:10:00
32123,993,841,4.0,19,0,2018-10-21 18:10:00
32124,993,824,53.0,9,0,2018-10-21 18:10:00
32125,993,827,7.0,17,0,2018-10-21 18:10:00
32126,993,816,146.0,6,2,2018-10-21 18:10:00
32127,994,153,31.0,13,0,2018-10-28 19:10:00
32128,994,839,6.0,18,0,2018-10-28 19:10:00
32129,994,841,4.0,19,0,2018-10-28 19:10:00
32130,994,824,53.0,9,0,2018-10-28 19:10:00
32131,994,842,27.0,15,0,2018-10-28 19:10:00
32132,994,827,9.0,17,0,2018-10-28 19:10:00
32133,994,843,1.0,20,0,2018-10-28 19:10:00
32134,994,838,49.0,11,0,2018-10-28 19:10:00
32135,994,452,29.0,14,0,2018-10-28 19:10:00
32136,994,814,57.0,8,0,2018-10-28 19:10:00
32137,994,19,294.0,2,5,2018-10-28 19:10:00
32138,994,837,12.0,16,0,2018-10-28 19:10:00
32139,994,821,227.0,4,0,2018-10-28 19:10:00
32140,994,807,69.0,7,0,2018-10-28 19:10:00
32141,994,829,216.0,5,2,2018-10-28 19:10:00
32142,994,3,50.0,10,0,2018-10-28 19:10:00
32143,994,816,146.0,6,2,2018-10-28 19:10:00
32144,994,7,236.0,3,1,2018-10-28 19:10:00
32145,994,0,358.0,1,9,2018-10-28 19:10:00
32146,994,831,45.0,12,0,2018-10-28 19:10:00
32147,995,19,302.0,2,5,2018-11-11 17:10:00
32148,995,0,383.0,1,10,2018-11-11 17:10:00
32149,995,7,251.0,3,1,2018-11-11 17:10:00
32150,995,807,69.0,7,0,2018-11-11 17:10:00
32151,995,816,158.0,6,2,2018-11-11 17:10:00
32152,995,843,1.0,20,0,2018-11-11 17:10:00
32153,995,827,9.0,17,0,2018-11-11 17:10:00
32154,995,452,29.0,15,0,2018-11-11 17:10:00
32155,995,824,55.0,9,0,2018-11-11 17:10:00
32156,995,153,35.0,13,0,2018-11-11 17:10:00
32157,995,829,234.0,5,2,2018-11-11 17:10:00
32158,995,841,4.0,19,0,2018-11-11 17:10:00
32159,995,839,6.0,18,0,2018-11-11 17:10:00
32160,995,842,33.0,14,0,2018-11-11 17:10:00
32161,995,838,49.0,11,0,2018-11-11 17:10:00
32162,995,814,58.0,8,0,2018-11-11 17:10:00
32163,995,831,45.0,12,0,2018-11-11 17:10:00
32164,995,837,12.0,16,0,2018-11-11 17:10:00
32165,995,3,50.0,10,0,2018-11-11 17:10:00
32166,995,821,237.0,4,0,2018-11-11 17:10:00
32167,996,7,251.0,3,1,2018-11-25 13:10:00
32168,996,19,320.0,2,5,2018-11-25 13:10:00
32169,996,0,408.0,1,11,2018-11-25 13:10:00
32170,996,829,249.0,4,2,2018-11-25 13:10:00
32171,996,843,1.0,20,0,2018-11-25 13:10:00
32172,996,827,9.0,17,0,2018-11-25 13:10:00
32173,996,452,29.0,15,0,2018-11-25 13:10:00
32174,996,824,56.0,9,0,2018-11-25 13:10:00
32175,996,153,37.0,14,0,2018-11-25 13:10:00
32176,996,841,4.0,19,0,2018-11-25 13:10:00
32177,996,3,50.0,11,0,2018-11-25 13:10:00
32178,996,839,6.0,18,0,2018-11-25 13:10:00
32179,996,838,49.0,12,0,2018-11-25 13:10:00
32180,996,814,62.0,8,0,2018-11-25 13:10:00
32181,996,831,53.0,10,0,2018-11-25 13:10:00
32182,996,837,12.0,16,0,2018-11-25 13:10:00
32183,996,821,247.0,5,0,2018-11-25 13:10:00
32184,996,807,69.0,7,0,2018-11-25 13:10:00
32185,996,842,39.0,13,0,2018-11-25 13:10:00
32186,996,816,170.0,6,2,2018-11-25 13:10:00
32187,997,845,0.0,16,0,2019-03-17 05:10:00
32188,997,8,0.0,17,0,2019-03-17 05:10:00
32189,997,153,0.0,18,0,2019-03-17 05:10:00
32190,997,831,0.0,20,0,2019-03-17 05:10:00
32191,997,816,0.0,19,0,2019-03-17 05:10:00
32192,997,844,0.0,12,0,2019-03-17 05:10:00
32193,997,814,0.0,13,0,2019-03-17 05:10:00
32194,997,846,0.0,14,0,2019-03-17 05:10:00
32195,997,840,0.0,15,0,2019-03-17 05:10:00
32196,997,452,0.0,11,0,2019-03-17 05:10:00
32197,997,825,1.0,10,0,2019-03-17 05:10:00
32198,997,839,2.0,9,0,2019-03-17 05:10:00
32199,997,7,4.0,8,0,2019-03-17 05:10:00
32200,997,807,6.0,7,0,2019-03-17 05:10:00
32201,997,824,8.0,6,0,2019-03-17 05:10:00
32202,997,842,10.0,5,0,2019-03-17 05:10:00
32203,997,19,12.0,4,0,2019-03-17 05:10:00
32204,997,829,15.0,3,0,2019-03-17 05:10:00
32205,997,821,26.0,1,1,2019-03-17 05:10:00
32206,997,0,18.0,2,0,2019-03-17 05:10:00
32207,998,829,27.0,3,0,2019-03-31 15:10:00
32208,998,821,44.0,1,1,2019-03-31 15:10:00
32209,998,0,43.0,2,1,2019-03-31 15:10:00
32210,998,19,22.0,5,0,2019-03-31 15:10:00
32211,998,842,26.0,4,0,2019-03-31 15:10:00
32212,998,824,8.0,8,0,2019-03-31 15:10:00
32213,998,839,2.0,12,0,2019-03-31 15:10:00
32214,998,814,1.0,14,0,2019-03-31 15:10:00
32215,998,807,6.0,9,0,2019-03-31 15:10:00
32216,998,831,0.0,20,0,2019-03-31 15:10:00
32217,998,844,8.0,7,0,2019-03-31 15:10:00
32218,998,825,1.0,13,0,2019-03-31 15:10:00
32219,998,840,0.0,15,0,2019-03-31 15:10:00
32220,998,816,0.0,18,0,2019-03-31 15:10:00
32221,998,153,0.0,19,0,2019-03-31 15:10:00
32222,998,846,2.0,11,0,2019-03-31 15:10:00
32223,998,452,4.0,10,0,2019-03-31 15:10:00
32224,998,7,10.0,6,0,2019-03-31 15:10:00
32225,998,8,0.0,17,0,2019-03-31 15:10:00
32226,998,845,0.0,16,0,2019-03-31 15:10:00
32227,999,842,36.0,5,0,2019-04-14 06:10:00
32228,999,821,62.0,2,1,2019-04-14 06:10:00
32229,999,824,8.0,9,0,2019-04-14 06:10:00
32230,999,0,68.0,1,2,2019-04-14 06:10:00
32231,999,807,6.0,10,0,2019-04-14 06:10:00
32232,999,19,37.0,4,0,2019-04-14 06:10:00
32233,999,831,0.0,18,0,2019-04-14 06:10:00
32234,999,816,6.0,11,0,2019-04-14 06:10:00
32235,999,153,0.0,17,0,2019-04-14 06:10:00
32236,999,8,0.0,20,0,2019-04-14 06:10:00
32237,999,845,0.0,19,0,2019-04-14 06:10:00
32238,999,846,3.0,13,0,2019-04-14 06:10:00
32239,999,840,0.0,16,0,2019-04-14 06:10:00
32240,999,844,8.0,8,0,2019-04-14 06:10:00
32241,999,452,13.0,6,0,2019-04-14 06:10:00
32242,999,825,1.0,15,0,2019-04-14 06:10:00
32243,999,839,2.0,14,0,2019-04-14 06:10:00
32244,999,7,12.0,7,0,2019-04-14 06:10:00
32245,999,814,5.0,12,0,2019-04-14 06:10:00
32246,999,829,39.0,3,0,2019-04-14 06:10:00
32247,1000,0,86.0,2,2,2019-04-28 12:10:00
32248,1000,821,87.0,1,2,2019-04-28 12:10:00
32249,1000,831,6.0,12,0,2019-04-28 12:10:00
32250,1000,842,47.0,5,0,2019-04-28 12:10:00
32251,1000,816,6.0,13,0,2019-04-28 12:10:00
32252,1000,153,0.0,18,0,2019-04-28 12:10:00
32253,1000,8,0.0,20,0,2019-04-28 12:10:00
32254,1000,845,0.0,19,0,2019-04-28 12:10:00
32255,1000,840,0.0,17,0,2019-04-28 12:10:00
32256,1000,846,3.0,15,0,2019-04-28 12:10:00
32257,1000,19,52.0,3,0,2019-04-28 12:10:00
32258,1000,814,13.0,6,0,2019-04-28 12:10:00
32259,1000,452,13.0,7,0,2019-04-28 12:10:00
32260,1000,825,1.0,16,0,2019-04-28 12:10:00
32261,1000,839,4.0,14,0,2019-04-28 12:10:00
32262,1000,7,13.0,8,0,2019-04-28 12:10:00
32263,1000,807,6.0,11,0,2019-04-28 12:10:00
32264,1000,824,8.0,10,0,2019-04-28 12:10:00
32265,1000,844,12.0,9,0,2019-04-28 12:10:00
32266,1000,829,51.0,4,0,2019-04-28 12:10:00
32267,1001,814,13.0,8,0,2019-05-12 13:10:00
32268,1001,825,3.0,16,0,2019-05-12 13:10:00
32269,1001,824,14.0,7,0,2019-05-12 13:10:00
32270,1001,807,6.0,13,0,2019-05-12 13:10:00
32271,1001,19,64.0,4,0,2019-05-12 13:10:00
32272,1001,845,0.0,19,0,2019-05-12 13:10:00
32273,1001,821,105.0,2,2,2019-05-12 13:10:00
32274,1001,844,12.0,10,0,2019-05-12 13:10:00
32275,1001,0,112.0,1,3,2019-05-12 13:10:00
32276,1001,829,66.0,3,0,2019-05-12 13:10:00
32277,1001,842,57.0,5,0,2019-05-12 13:10:00
32278,1001,839,4.0,14,0,2019-05-12 13:10:00
32279,1001,452,21.0,6,0,2019-05-12 13:10:00
32280,1001,846,3.0,15,0,2019-05-12 13:10:00
32281,1001,840,0.0,18,0,2019-05-12 13:10:00
32282,1001,8,0.0,20,0,2019-05-12 13:10:00
32283,1001,153,1.0,17,0,2019-05-12 13:10:00
32284,1001,816,6.0,12,0,2019-05-12 13:10:00
32285,1001,831,10.0,11,0,2019-05-12 13:10:00
32286,1001,7,13.0,9,0,2019-05-12 13:10:00
32287,1002,842,57.0,5,0,2019-05-26 13:10:00
32288,1002,824,14.0,8,0,2019-05-26 13:10:00
32289,1002,19,82.0,3,0,2019-05-26 13:10:00
32290,1002,839,4.0,16,0,2019-05-26 13:10:00
32291,1002,0,137.0,1,4,2019-05-26 13:10:00
32292,1002,821,120.0,2,2,2019-05-26 13:10:00
32293,1002,807,6.0,15,0,2019-05-26 13:10:00
32294,1002,829,78.0,4,0,2019-05-26 13:10:00
32295,1002,7,13.0,10,0,2019-05-26 13:10:00
32296,1002,846,7.0,14,0,2019-05-26 13:10:00
32297,1002,831,18.0,7,0,2019-05-26 13:10:00
32298,1002,452,32.0,6,0,2019-05-26 13:10:00
32299,1002,844,12.0,11,0,2019-05-26 13:10:00
32300,1002,814,13.0,9,0,2019-05-26 13:10:00
32301,1002,840,0.0,18,0,2019-05-26 13:10:00
32302,1002,845,0.0,19,0,2019-05-26 13:10:00
32303,1002,8,0.0,20,0,2019-05-26 13:10:00
32304,1002,153,2.0,17,0,2019-05-26 13:10:00
32305,1002,816,8.0,13,0,2019-05-26 13:10:00
32306,1002,825,9.0,12,0,2019-05-26 13:10:00
32307,1003,839,6.0,16,0,2019-06-09 18:10:00
32308,1003,7,13.0,11,0,2019-06-09 18:10:00
32309,1003,807,12.0,13,0,2019-06-09 18:10:00
32310,1003,0,162.0,1,5,2019-06-09 18:10:00
32311,1003,842,72.0,5,0,2019-06-09 18:10:00
32312,1003,19,100.0,3,0,2019-06-09 18:10:00
32313,1003,825,10.0,14,0,2019-06-09 18:10:00
32314,1003,824,14.0,9,0,2019-06-09 18:10:00
32315,1003,452,36.0,6,0,2019-06-09 18:10:00
32316,1003,8,0.0,20,0,2019-06-09 18:10:00
32317,1003,814,13.0,10,0,2019-06-09 18:10:00
32318,1003,846,7.0,15,0,2019-06-09 18:10:00
32319,1003,840,0.0,18,0,2019-06-09 18:10:00
32320,1003,845,0.0,19,0,2019-06-09 18:10:00
32321,1003,153,2.0,17,0,2019-06-09 18:10:00
32322,1003,816,16.0,8,0,2019-06-09 18:10:00
32323,1003,831,18.0,7,0,2019-06-09 18:10:00
32324,1003,821,133.0,2,2,2019-06-09 18:10:00
32325,1003,844,12.0,12,0,2019-06-09 18:10:00
32326,1003,829,88.0,4,0,2019-06-09 18:10:00
32327,1004,452,37.0,6,0,2019-06-23 13:10:00
32328,1004,824,14.0,11,0,2019-06-23 13:10:00
32329,1004,0,187.0,1,6,2019-06-23 13:10:00
32330,1004,829,100.0,4,0,2019-06-23 13:10:00
32331,1004,19,111.0,3,0,2019-06-23 13:10:00
32332,1004,842,87.0,5,0,2019-06-23 13:10:00
32333,1004,807,16.0,10,0,2019-06-23 13:10:00
32334,1004,825,10.0,14,0,2019-06-23 13:10:00
32335,1004,844,14.0,12,0,2019-06-23 13:10:00
32336,1004,846,7.0,15,0,2019-06-23 13:10:00
32337,1004,814,13.0,13,0,2019-06-23 13:10:00
32338,1004,8,0.0,20,0,2019-06-23 13:10:00
32339,1004,153,2.0,17,0,2019-06-23 13:10:00
32340,1004,816,16.0,9,0,2019-06-23 13:10:00
32341,1004,821,151.0,2,2,2019-06-23 13:10:00
32342,1004,839,6.0,16,0,2019-06-23 13:10:00
32343,1004,7,19.0,8,0,2019-06-23 13:10:00
32344,1004,831,26.0,7,0,2019-06-23 13:10:00
32345,1004,845,0.0,19,0,2019-06-23 13:10:00
32346,1004,840,0.0,18,0,2019-06-23 13:10:00
32347,1005,845,0.0,19,0,2019-06-30 13:10:00
32348,1005,846,7.0,15,0,2019-06-30 13:10:00
32349,1005,840,1.0,18,0,2019-06-30 13:10:00
32350,1005,8,0.0,20,0,2019-06-30 13:10:00
32351,1005,814,13.0,13,0,2019-06-30 13:10:00
32352,1005,816,16.0,10,0,2019-06-30 13:10:00
32353,1005,831,30.0,7,0,2019-06-30 13:10:00
32354,1005,844,22.0,8,0,2019-06-30 13:10:00
32355,1005,153,2.0,17,0,2019-06-30 13:10:00
32356,1005,452,43.0,6,0,2019-06-30 13:10:00
32357,1005,821,166.0,2,2,2019-06-30 13:10:00
32358,1005,839,6.0,16,0,2019-06-30 13:10:00
32359,1005,7,21.0,9,0,2019-06-30 13:10:00
32360,1005,807,16.0,11,0,2019-06-30 13:10:00
32361,1005,824,14.0,12,0,2019-06-30 13:10:00
32362,1005,842,105.0,5,0,2019-06-30 13:10:00
32363,1005,19,123.0,4,0,2019-06-30 13:10:00
32364,1005,829,126.0,3,1,2019-06-30 13:10:00
32365,1005,0,197.0,1,6,2019-06-30 13:10:00
32366,1005,825,10.0,14,0,2019-06-30 13:10:00
32367,1006,821,184.0,2,2,2019-07-14 13:10:00
32368,1006,0,223.0,1,7,2019-07-14 13:10:00
32369,1006,829,136.0,3,1,2019-07-14 13:10:00
32370,1006,842,120.0,5,0,2019-07-14 13:10:00
32371,1006,807,17.0,11,0,2019-07-14 13:10:00
32372,1006,7,25.0,8,0,2019-07-14 13:10:00
32373,1006,839,6.0,16,0,2019-07-14 13:10:00
32374,1006,825,12.0,14,0,2019-07-14 13:10:00
32375,1006,452,55.0,6,0,2019-07-14 13:10:00
32376,1006,844,22.0,9,0,2019-07-14 13:10:00
32377,1006,814,13.0,13,0,2019-07-14 13:10:00
32378,1006,846,7.0,15,0,2019-07-14 13:10:00
32379,1006,840,1.0,18,0,2019-07-14 13:10:00
32380,1006,845,0.0,19,0,2019-07-14 13:10:00
32381,1006,8,0.0,20,0,2019-07-14 13:10:00
32382,1006,153,2.0,17,0,2019-07-14 13:10:00
32383,1006,816,22.0,10,0,2019-07-14 13:10:00
32384,1006,831,38.0,7,0,2019-07-14 13:10:00
32385,1006,19,123.0,4,0,2019-07-14 13:10:00
32386,1006,824,14.0,12,0,2019-07-14 13:10:00
32387,1007,840,1.0,18,0,2019-07-28 13:10:00
32388,1007,807,17.0,14,0,2019-07-28 13:10:00
32389,1007,824,18.0,13,0,2019-07-28 13:10:00
32390,1007,842,120.0,5,0,2019-07-28 13:10:00
32391,1007,19,141.0,4,0,2019-07-28 13:10:00
32392,1007,829,162.0,3,2,2019-07-28 13:10:00
32393,1007,846,15.0,15,0,2019-07-28 13:10:00
32394,1007,845,0.0,20,0,2019-07-28 13:10:00
32395,1007,821,184.0,2,2,2019-07-28 13:10:00
32396,1007,814,13.0,16,0,2019-07-28 13:10:00
32397,1007,8,1.0,19,0,2019-07-28 13:10:00
32398,1007,7,25.0,9,0,2019-07-28 13:10:00
32399,1007,839,18.0,12,0,2019-07-28 13:10:00
32400,1007,825,27.0,8,0,2019-07-28 13:10:00
32401,1007,452,55.0,6,0,2019-07-28 13:10:00
32402,1007,831,48.0,7,0,2019-07-28 13:10:00
32403,1007,816,22.0,11,0,2019-07-28 13:10:00
32404,1007,153,8.0,17,0,2019-07-28 13:10:00
32405,1007,844,22.0,10,0,2019-07-28 13:10:00
32406,1007,0,225.0,1,7,2019-07-28 13:10:00
32407,1008,19,156.0,4,0,2019-08-04 13:10:00
32408,1008,842,132.0,5,0,2019-08-04 13:10:00
32409,1008,829,181.0,3,2,2019-08-04 13:10:00
32410,1008,816,22.0,11,0,2019-08-04 13:10:00
32411,1008,153,8.0,17,0,2019-08-04 13:10:00
32412,1008,8,1.0,19,0,2019-08-04 13:10:00
32413,1008,845,0.0,20,0,2019-08-04 13:10:00
32414,1008,840,1.0,18,0,2019-08-04 13:10:00
32415,1008,846,16.0,15,0,2019-08-04 13:10:00
32416,1008,831,58.0,7,0,2019-08-04 13:10:00
32417,1008,814,13.0,16,0,2019-08-04 13:10:00
32418,1008,452,63.0,6,0,2019-08-04 13:10:00
32419,1008,825,27.0,9,0,2019-08-04 13:10:00
32420,1008,839,18.0,12,0,2019-08-04 13:10:00
32421,1008,7,31.0,8,0,2019-08-04 13:10:00
32422,1008,807,17.0,14,0,2019-08-04 13:10:00
32423,1008,824,18.0,13,0,2019-08-04 13:10:00
32424,1008,844,24.0,10,0,2019-08-04 13:10:00
32425,1008,821,188.0,2,2,2019-08-04 13:10:00
32426,1008,0,250.0,1,8,2019-08-04 13:10:00
32427,1009,842,157.0,5,1,2019-09-01 13:10:00
32428,1009,831,58.0,7,0,2019-09-01 13:10:00
32429,1009,816,22.0,12,0,2019-09-01 13:10:00
32430,1009,153,8.0,17,0,2019-09-01 13:10:00
32431,1009,8,1.0,19,0,2019-09-01 13:10:00
32432,1009,845,0.0,20,0,2019-09-01 13:10:00
32433,1009,840,1.0,18,0,2019-09-01 13:10:00
32434,1009,846,26.0,10,0,2019-09-01 13:10:00
32435,1009,814,21.0,13,0,2019-09-01 13:10:00
32436,1009,844,24.0,11,0,2019-09-01 13:10:00
32437,1009,452,65.0,6,0,2019-09-01 13:10:00
32438,1009,825,33.0,8,0,2019-09-01 13:10:00
32439,1009,839,19.0,15,0,2019-09-01 13:10:00
32440,1009,7,31.0,9,0,2019-09-01 13:10:00
32441,1009,807,21.0,14,0,2019-09-01 13:10:00
32442,1009,824,18.0,16,0,2019-09-01 13:10:00
32443,1009,821,203.0,2,2,2019-09-01 13:10:00
32444,1009,0,268.0,1,8,2019-09-01 13:10:00
32445,1009,19,169.0,4,0,2019-09-01 13:10:00
32446,1009,829,181.0,3,2,2019-09-01 13:10:00
32447,1010,0,284.0,1,8,2019-09-08 13:10:00
32448,1010,816,34.0,8,0,2019-09-08 13:10:00
32449,1010,8,1.0,19,0,2019-09-08 13:10:00
32450,1010,845,0.0,20,0,2019-09-08 13:10:00
32451,1010,840,3.0,18,0,2019-09-08 13:10:00
32452,1010,846,34.0,9,0,2019-09-08 13:10:00
32453,1010,814,27.0,13,0,2019-09-08 13:10:00
32454,1010,844,25.0,14,0,2019-09-08 13:10:00
32455,1010,452,65.0,6,0,2019-09-08 13:10:00
32456,1010,153,8.0,17,0,2019-09-08 13:10:00
32457,1010,825,33.0,10,0,2019-09-08 13:10:00
32458,1010,7,31.0,12,0,2019-09-08 13:10:00
32459,1010,807,31.0,11,0,2019-09-08 13:10:00
32460,1010,824,18.0,16,0,2019-09-08 13:10:00
32461,1010,842,182.0,4,2,2019-09-08 13:10:00
32462,1010,19,169.0,5,0,2019-09-08 13:10:00
32463,1010,829,185.0,3,2,2019-09-08 13:10:00
32464,1010,821,221.0,2,2,2019-09-08 13:10:00
32465,1010,839,19.0,15,0,2019-09-08 13:10:00
32466,1010,831,58.0,7,0,2019-09-08 13:10:00
32467,1011,816,34.0,9,0,2019-09-22 12:10:00
32468,1011,821,231.0,2,2,2019-09-22 12:10:00
32469,1011,153,8.0,17,0,2019-09-22 12:10:00
32470,1011,8,1.0,19,0,2019-09-22 12:10:00
32471,1011,845,0.0,20,0,2019-09-22 12:10:00
32472,1011,840,4.0,18,0,2019-09-22 12:10:00
32473,1011,846,42.0,8,0,2019-09-22 12:10:00
32474,1011,814,27.0,14,0,2019-09-22 12:10:00
32475,1011,844,31.0,12,0,2019-09-22 12:10:00
32476,1011,831,58.0,7,0,2019-09-22 12:10:00
32477,1011,452,69.0,6,0,2019-09-22 12:10:00
