qualifyId,raceId,driverId,constructorId,number,position,date
8030,1001,0,129,44,2,2019-05-11 13:10:00
8031,1001,824,207,20,8,2019-05-11 13:10:00
8032,1001,821,129,77,1,2019-05-11 13:10:00
8033,1001,825,4,26,9,2019-05-11 13:10:00
8034,1001,153,207,8,7,2019-05-11 13:10:00
8035,1001,844,0,4,11,2019-05-11 13:10:00
8036,1002,844,0,4,12,2019-05-25 13:10:00
8037,1002,8,2,88,20,2019-05-25 13:10:00
8038,1002,845,2,63,19,2019-05-25 13:10:00
8039,1002,839,208,18,18,2019-05-25 13:10:00
8040,1002,814,208,11,17,2019-05-25 13:10:00
8041,1002,842,5,16,16,2019-05-25 13:10:00
8042,1002,840,49,99,15,2019-05-25 13:10:00
8043,1002,7,49,7,14,2019-05-25 13:10:00
8044,1002,153,207,8,13,2019-05-25 13:10:00
8045,1002,807,3,27,11,2019-05-25 13:10:00
8046,1002,831,0,55,9,2019-05-25 13:10:00
8047,1002,846,4,23,10,2019-05-25 13:10:00
8048,1002,821,129,77,2,2019-05-25 13:10:00
8049,1002,829,8,33,3,2019-05-25 13:10:00
8050,1002,19,5,5,4,2019-05-25 13:10:00
8051,1002,0,129,44,1,2019-05-25 13:10:00
8052,1002,824,207,20,6,2019-05-25 13:10:00
8053,1002,816,3,3,7,2019-05-25 13:10:00
8054,1002,825,4,26,8,2019-05-25 13:10:00
8055,1002,452,8,10,5,2019-05-25 13:10:00
8056,1003,840,49,99,13,2019-06-08 18:10:00
8057,1003,8,2,88,20,2019-06-08 18:10:00
8058,1003,845,2,63,19,2019-06-08 18:10:00
8059,1003,839,208,18,18,2019-06-08 18:10:00
8060,1003,7,49,7,17,2019-06-08 18:10:00
8061,1003,814,208,11,16,2019-06-08 18:10:00
8062,1003,846,4,23,14,2019-06-08 18:10:00
8063,1003,825,4,26,12,2019-06-08 18:10:00
8064,1003,153,207,8,15,2019-06-08 18:10:00
8065,1003,824,207,20,10,2019-06-08 18:10:00
8066,1003,0,129,44,2,2019-06-08 18:10:00
8067,1003,842,5,16,3,2019-06-08 18:10:00
8068,1003,816,3,3,4,2019-06-08 18:10:00
8069,1003,452,8,10,5,2019-06-08 18:10:00
8070,1003,829,8,33,11,2019-06-08 18:10:00
8071,1003,807,3,27,7,2019-06-08 18:10:00
8072,1003,19,5,5,1,2019-06-08 18:10:00
8073,1003,844,0,4,8,2019-06-08 18:10:00
8074,1003,831,0,55,9,2019-06-08 18:10:00
8075,1003,821,129,77,6,2019-06-08 18:10:00
8076,1004,8,2,88,20,2019-06-22 13:10:00
8077,1004,845,2,63,19,2019-06-22 13:10:00
8078,1004,839,208,18,18,2019-06-22 13:10:00
8079,1004,153,207,8,17,2019-06-22 13:10:00
8080,1004,825,4,26,16,2019-06-22 13:10:00
8081,1004,824,207,20,15,2019-06-22 13:10:00
8082,1004,807,3,27,13,2019-06-22 13:10:00
8083,1004,7,49,7,12,2019-06-22 13:10:00
8084,1004,814,208,11,14,2019-06-22 13:10:00
8085,1004,840,49,99,10,2019-06-22 13:10:00
8086,1004,821,129,77,2,2019-06-22 13:10:00
8087,1004,842,5,16,3,2019-06-22 13:10:00
8088,1004,829,8,33,4,2019-06-22 13:10:00
8089,1004,844,0,4,5,2019-06-22 13:10:00
8090,1004,0,129,44,1,2019-06-22 13:10:00
8091,1004,19,5,5,7,2019-06-22 13:10:00
8092,1004,816,3,3,8,2019-06-22 13:10:00
8093,1004,452,8,10,9,2019-06-22 13:10:00
8094,1004,831,0,55,6,2019-06-22 13:10:00
8095,1004,846,4,23,11,2019-06-22 13:10:00
8096,1005,807,3,27,12,2019-06-29 13:10:00
8097,1005,8,2,88,20,2019-06-29 13:10:00
8098,1005,845,2,63,19,2019-06-29 13:10:00
8099,1005,825,4,26,18,2019-06-29 13:10:00
8100,1005,839,208,18,17,2019-06-29 13:10:00
8101,1005,814,208,11,16,2019-06-29 13:10:00
8102,1005,831,0,55,15,2019-06-29 13:10:00
8103,1005,816,3,3,14,2019-06-29 13:10:00
8104,1005,846,4,23,13,2019-06-29 13:10:00
8105,1005,153,207,8,11,2019-06-29 13:10:00
8106,1005,452,8,10,9,2019-06-29 13:10:00
8107,1005,0,129,44,2,2019-06-29 13:10:00
8108,1005,829,8,33,3,2019-06-29 13:10:00
8109,1005,821,129,77,4,2019-06-29 13:10:00
8110,1005,842,5,16,1,2019-06-29 13:10:00
8111,1005,844,0,4,6,2019-06-29 13:10:00
8112,1005,7,49,7,7,2019-06-29 13:10:00
8113,1005,840,49,99,8,2019-06-29 13:10:00
8114,1005,824,207,20,5,2019-06-29 13:10:00
8115,1005,19,5,5,10,2019-06-29 13:10:00
8116,1006,831,0,55,13,2019-07-13 13:10:00
8117,1006,8,2,88,20,2019-07-13 13:10:00
8118,1006,845,2,63,19,2019-07-13 13:10:00
8119,1006,839,208,18,18,2019-07-13 13:10:00
8120,1006,825,4,26,17,2019-07-13 13:10:00
8121,1006,824,207,20,16,2019-07-13 13:10:00
8122,1006,814,208,11,15,2019-07-13 13:10:00
8123,1006,153,207,8,14,2019-07-13 13:10:00
8124,1006,7,49,7,12,2019-07-13 13:10:00
8125,1006,807,3,27,10,2019-07-13 13:10:00
8126,1006,840,49,99,11,2019-07-13 13:10:00
8127,1006,0,129,44,2,2019-07-13 13:10:00
8128,1006,842,5,16,3,2019-07-13 13:10:00
8129,1006,829,8,33,4,2019-07-13 13:10:00
8130,1006,821,129,77,1,2019-07-13 13:10:00
8131,1006,19,5,5,6,2019-07-13 13:10:00
8132,1006,816,3,3,7,2019-07-13 13:10:00
8133,1006,844,0,4,8,2019-07-13 13:10:00
8134,1006,846,4,23,9,2019-07-13 13:10:00
8135,1006,452,8,10,5,2019-07-13 13:10:00
8136,1007,19,5,5,20,2019-07-27 13:10:00
8137,1007,8,2,88,19,2019-07-27 13:10:00
8138,1007,816,3,3,13,2019-07-27 13:10:00
8139,1007,845,2,63,18,2019-07-27 13:10:00
8140,1007,846,4,23,17,2019-07-27 13:10:00
8141,1007,844,0,4,16,2019-07-27 13:10:00
8142,1007,839,208,18,15,2019-07-27 13:10:00
8143,1007,825,4,26,14,2019-07-27 13:10:00
8144,1007,824,207,20,12,2019-07-27 13:10:00
8145,1007,452,8,10,4,2019-07-27 13:10:00
8146,1007,842,5,16,10,2019-07-27 13:10:00
8147,1007,0,129,44,1,2019-07-27 13:10:00
8148,1007,840,49,99,11,2019-07-27 13:10:00
8149,1007,821,129,77,3,2019-07-27 13:10:00
8150,1007,7,49,7,5,2019-07-27 13:10:00
8151,1007,829,8,33,2,2019-07-27 13:10:00
8152,1007,831,0,55,7,2019-07-27 13:10:00
8153,1007,807,3,27,9,2019-07-27 13:10:00
8154,1007,814,208,11,8,2019-07-27 13:10:00
8155,1007,153,207,8,6,2019-07-27 13:10:00
8156,1008,8,2,88,20,2019-08-03 13:10:00
8157,1008,839,208,18,19,2019-08-03 13:10:00
8158,1008,816,3,3,18,2019-08-03 13:10:00
8159,1008,814,208,11,17,2019-08-03 13:10:00
8160,1008,845,2,63,16,2019-08-03 13:10:00
8161,1008,824,207,20,15,2019-08-03 13:10:00
8162,1008,825,4,26,13,2019-08-03 13:10:00
8163,1008,846,4,23,12,2019-08-03 13:10:00
8164,1008,840,49,99,14,2019-08-03 13:10:00
8165,1008,7,49,7,10,2019-08-03 13:10:00
8166,1008,829,8,33,1,2019-08-03 13:10:00
8167,1008,807,3,27,11,2019-08-03 13:10:00
8168,1008,0,129,44,3,2019-08-03 13:10:00
8169,1008,842,5,16,4,2019-08-03 13:10:00
8170,1008,19,5,5,5,2019-08-03 13:10:00
8171,1008,821,129,77,2,2019-08-03 13:10:00
8172,1008,844,0,4,7,2019-08-03 13:10:00
8173,1008,831,0,55,8,2019-08-03 13:10:00
8174,1008,153,207,8,9,2019-08-03 13:10:00
8175,1008,452,8,10,6,2019-08-03 13:10:00
8176,1009,839,208,18,13,2019-08-31 13:10:00
8177,1009,8,2,88,20,2019-08-31 13:10:00
8178,1009,845,2,63,19,2019-08-31 13:10:00
8179,1009,825,4,26,18,2019-08-31 13:10:00
8180,1009,831,0,55,17,2019-08-31 13:10:00
8181,1009,452,4,10,16,2019-08-31 13:10:00
8182,1009,846,8,23,14,2019-08-31 13:10:00
8183,1009,844,0,4,12,2019-08-31 13:10:00
8184,1009,840,49,99,15,2019-08-31 13:10:00
8185,1009,824,207,20,10,2019-08-31 13:10:00
8186,1009,0,129,44,3,2019-08-31 13:10:00
8187,1009,821,129,77,4,2019-08-31 13:10:00
8188,1009,829,8,33,5,2019-08-31 13:10:00
8189,1009,816,3,3,6,2019-08-31 13:10:00
8190,1009,19,5,5,2,2019-08-31 13:10:00
8191,1009,842,5,16,1,2019-08-31 13:10:00
8192,1009,7,49,7,8,2019-08-31 13:10:00
8193,1009,814,208,11,9,2019-08-31 13:10:00
8194,1009,807,3,27,7,2019-08-31 13:10:00
8195,1009,153,207,8,11,2019-08-31 13:10:00
8196,1010,824,207,20,12,2019-09-07 13:10:00
8197,1010,829,8,33,20,2019-09-07 13:10:00
8198,1010,8,2,88,19,2019-09-07 13:10:00
8199,1010,845,2,63,18,2019-09-07 13:10:00
8200,1010,814,208,11,17,2019-09-07 13:10:00
8201,1010,153,207,8,16,2019-09-07 13:10:00
8202,1010,452,4,10,15,2019-09-07 13:10:00
8203,1010,844,0,4,14,2019-09-07 13:10:00
8204,1010,825,4,26,13,2019-09-07 13:10:00
8205,1010,840,49,99,11,2019-09-07 13:10:00
8206,1010,839,208,18,9,2019-09-07 13:10:00
8207,1010,846,8,23,8,2019-09-07 13:10:00
8208,1010,831,0,55,7,2019-09-07 13:10:00
8209,1010,807,3,27,6,2019-09-07 13:10:00
8210,1010,816,3,3,5,2019-09-07 13:10:00
8211,1010,19,5,5,4,2019-09-07 13:10:00
8212,1010,821,129,77,3,2019-09-07 13:10:00
8213,1010,0,129,44,2,2019-09-07 13:10:00
8214,1010,842,5,16,1,2019-09-07 13:10:00
8215,1010,7,49,7,10,2019-09-07 13:10:00
8216,1011,824,207,20,14,2019-09-21 12:10:00
8217,1011,825,4,26,15,2019-09-21 12:10:00
8218,1011,839,208,18,16,2019-09-21 12:10:00
8219,1011,816,3,3,20,2019-09-21 12:10:00
8220,1011,845,2,63,18,2019-09-21 12:10:00
8221,1011,7,49,7,13,2019-09-21 12:10:00
8222,1011,8,2,88,19,2019-09-21 12:10:00
8223,1011,153,207,8,17,2019-09-21 12:10:00
8224,1011,452,4,10,12,2019-09-21 12:10:00
8225,1011,829,8,33,4,2019-09-21 12:10:00
8226,1011,814,208,11,10,2019-09-21 12:10:00
8227,1011,840,49,99,11,2019-09-21 12:10:00
8228,1011,0,129,44,2,2019-09-21 12:10:00
8229,1011,19,5,5,3,2019-09-21 12:10:00
8230,1011,821,129,77,5,2019-09-21 12:10:00
8231,1011,842,5,16,1,2019-09-21 12:10:00
8232,1011,831,0,55,7,2019-09-21 12:10:00
8233,1011,807,3,27,8,2019-09-21 12:10:00
8234,1011,846,8,23,6,2019-09-21 12:10:00
8235,1011,844,0,4,9,2019-09-21 12:10:00
8236,1012,825,4,26,20,2019-09-28 11:10:00
8237,1012,846,8,23,19,2019-09-28 11:10:00
8238,1012,8,2,88,18,2019-09-28 11:10:00
8239,1012,845,2,63,17,2019-09-28 11:10:00
8240,1012,7,49,7,16,2019-09-28 11:10:00
8241,1012,824,207,20,14,2019-09-28 11:10:00
8242,1012,840,49,99,13,2019-09-28 11:10:00
8243,1012,814,208,11,12,2019-09-28 11:10:00
8244,1012,839,208,18,15,2019-09-28 11:10:00
8245,1012,816,3,3,10,2019-09-28 11:10:00
8246,1012,842,5,16,1,2019-09-28 11:10:00
8247,1012,452,4,10,11,2019-09-28 11:10:00
8248,1012,19,5,5,3,2019-09-28 11:10:00
8249,1012,829,8,33,4,2019-09-28 11:10:00
8250,1012,821,129,77,5,2019-09-28 11:10:00
8251,1012,0,129,44,2,2019-09-28 11:10:00
8252,1012,807,3,27,7,2019-09-28 11:10:00
8253,1012,844,0,4,8,2019-09-28 11:10:00
8254,1012,153,207,8,9,2019-09-28 11:10:00
8255,1012,831,0,55,6,2019-09-28 11:10:00
8256,1013,7,49,7,13,2019-10-12 05:10:00
8257,1013,8,2,88,20,2019-10-12 05:10:00
8258,1013,824,207,20,19,2019-10-12 05:10:00
8259,1013,845,2,63,18,2019-10-12 05:10:00
8260,1013,814,208,11,17,2019-10-12 05:10:00
8261,1013,816,3,3,16,2019-10-12 05:10:00
8262,1013,807,3,27,15,2019-10-12 05:10:00
8263,1013,825,4,26,14,2019-10-12 05:10:00
8264,1013,839,208,18,12,2019-10-12 05:10:00
8265,1013,0,129,44,4,2019-10-12 05:10:00
8266,1013,153,207,8,10,2019-10-12 05:10:00
8267,1013,840,49,99,11,2019-10-12 05:10:00
8268,1013,842,5,16,2,2019-10-12 05:10:00
8269,1013,821,129,77,3,2019-10-12 05:10:00
8270,1013,829,8,33,5,2019-10-12 05:10:00
8271,1013,19,5,5,1,2019-10-12 05:10:00
8272,1013,831,0,55,7,2019-10-12 05:10:00
8273,1013,844,0,4,8,2019-10-12 05:10:00
8274,1013,452,4,10,9,2019-10-12 05:10:00
8275,1013,846,8,23,6,2019-10-12 05:10:00
8276,1014,8,2,88,20,2019-10-26 19:10:00
8277,1014,845,2,63,19,2019-10-26 19:10:00
8278,1014,153,207,8,18,2019-10-26 19:10:00
8279,1014,824,207,20,17,2019-10-26 19:10:00
8280,1014,839,208,18,16,2019-10-26 19:10:00
8281,1014,840,49,99,15,2019-10-26 19:10:00
8282,1014,7,49,7,14,2019-10-26 19:10:00
8283,1014,816,3,3,13,2019-10-26 19:10:00
8284,1014,807,3,27,12,2019-10-26 19:10:00
8285,1014,452,4,10,10,2019-10-26 19:10:00
8286,1014,814,208,11,11,2019-10-26 19:10:00
8287,1014,842,5,16,2,2019-10-26 19:10:00
8288,1014,19,5,5,3,2019-10-26 19:10:00
8289,1014,0,129,44,4,2019-10-26 19:10:00
8290,1014,829,8,33,1,2019-10-26 19:10:00
8291,1014,821,129,77,6,2019-10-26 19:10:00
8292,1014,831,0,55,7,2019-10-26 19:10:00
8293,1014,844,0,4,8,2019-10-26 19:10:00
8294,1014,825,4,26,9,2019-10-26 19:10:00
8295,1014,846,8,23,5,2019-10-26 19:10:00
8296,1015,825,4,26,13,2019-11-02 19:10:00
8297,1015,8,2,88,20,2019-11-02 19:10:00
8298,1015,814,208,11,19,2019-11-02 19:10:00
8299,1015,845,2,63,18,2019-11-02 19:10:00
8300,1015,7,49,7,17,2019-11-02 19:10:00
8301,1015,840,49,99,16,2019-11-02 19:10:00
8302,1015,153,207,8,15,2019-11-02 19:10:00
8303,1015,839,208,18,14,2019-11-02 19:10:00
8304,1015,824,207,20,12,2019-11-02 19:10:00
8305,1015,807,3,27,11,2019-11-02 19:10:00
8306,1015,452,4,10,10,2019-11-02 19:10:00
8307,1015,19,5,5,2,2019-11-02 19:10:00
8308,1015,829,8,33,3,2019-11-02 19:10:00
8309,1015,842,5,16,4,2019-11-02 19:10:00
8310,1015,0,129,44,5,2019-11-02 19:10:00
8311,1015,821,129,77,1,2019-11-02 19:10:00
8312,1015,831,0,55,7,2019-11-02 19:10:00
8313,1015,844,0,4,8,2019-11-02 19:10:00
8314,1015,816,3,3,9,2019-11-02 19:10:00
8315,1015,846,8,23,6,2019-11-02 19:10:00
8316,1016,840,49,99,13,2019-11-16 17:10:00
8317,1016,831,0,55,20,2019-11-16 17:10:00
8318,1016,8,2,88,19,2019-11-16 17:10:00
8319,1016,845,2,63,18,2019-11-16 17:10:00
8320,1016,839,208,18,17,2019-11-16 17:10:00
8321,1016,825,4,26,16,2019-11-16 17:10:00
8322,1016,814,208,11,15,2019-11-16 17:10:00
8323,1016,807,3,27,14,2019-11-16 17:10:00
8324,1016,816,3,3,12,2019-11-16 17:10:00
8325,1016,844,0,4,11,2019-11-16 17:10:00
8326,1016,824,207,20,10,2019-11-16 17:10:00
8327,1016,19,5,5,2,2019-11-16 17:10:00
8328,1016,0,129,44,3,2019-11-16 17:10:00
8329,1016,842,5,16,4,2019-11-16 17:10:00
8330,1016,821,129,77,5,2019-11-16 17:10:00
8331,1016,829,8,33,1,2019-11-16 17:10:00
8332,1016,452,4,10,7,2019-11-16 17:10:00
8333,1016,153,207,8,8,2019-11-16 17:10:00
8334,1016,7,49,7,9,2019-11-16 17:10:00
8335,1016,846,8,23,6,2019-11-16 17:10:00
8336,1017,825,4,26,14,2019-11-30 13:10:00
8337,1017,8,2,88,20,2019-11-30 13:10:00
8338,1017,845,2,63,19,2019-11-30 13:10:00
8339,1017,7,49,7,18,2019-11-30 13:10:00
8340,1017,840,49,99,17,2019-11-30 13:10:00
8341,1017,153,207,8,16,2019-11-30 13:10:00
8342,1017,824,207,20,15,2019-11-30 13:10:00
8343,1017,839,208,18,13,2019-11-30 13:10:00
8344,1017,452,4,10,12,2019-11-30 13:10:00
8345,1017,821,129,77,2,2019-11-30 13:10:00
8346,1017,807,3,27,10,2019-11-30 13:10:00
8347,1017,831,0,55,9,2019-11-30 13:10:00
8348,1017,816,3,3,8,2019-11-30 13:10:00
8349,1017,844,0,4,7,2019-11-30 13:10:00
8350,1017,846,8,23,6,2019-11-30 13:10:00
8351,1017,19,5,5,5,2019-11-30 13:10:00
8352,1017,842,5,16,4,2019-11-30 13:10:00
8353,1017,829,8,33,3,2019-11-30 13:10:00
8354,1017,814,208,11,11,2019-11-30 13:10:00
8355,1017,0,129,44,1,2019-11-30 13:10:00
8356,1018,838,3,31,14,2020-07-04 13:10:00
8357,1018,153,207,8,15,2020-07-04 13:10:00
8358,1018,824,207,20,16,2020-07-04 13:10:00
8359,1018,825,209,26,13,2020-07-04 13:10:00
8360,1018,840,49,99,18,2020-07-04 13:10:00
8361,1018,7,49,7,19,2020-07-04 13:10:00
8362,1018,847,2,6,20,2020-07-04 13:10:00
8363,1018,845,2,63,17,2020-07-04 13:10:00
8364,1018,452,209,10,12,2020-07-04 13:10:00
8365,1018,19,5,5,11,2020-07-04 13:10:00
8366,1018,816,3,3,10,2020-07-04 13:10:00
8367,1018,0,129,44,2,2020-07-04 13:10:00
8368,1018,829,8,33,3,2020-07-04 13:10:00
8369,1018,844,0,4,4,2020-07-04 13:10:00
8370,1018,846,8,23,5,2020-07-04 13:10:00
8371,1018,821,129,77,1,2020-07-04 13:10:00
8372,1018,842,5,16,7,2020-07-04 13:10:00
8373,1018,831,0,55,8,2020-07-04 13:10:00
8374,1018,839,208,18,9,2020-07-04 13:10:00
8375,1018,814,208,11,6,2020-07-04 13:10:00
8376,1019,839,208,18,13,2020-07-11 13:10:00
8377,1019,153,207,8,20,2020-07-11 13:10:00
8378,1019,840,49,99,19,2020-07-11 13:10:00
8379,1019,847,2,6,18,2020-07-11 13:10:00
8380,1019,814,208,11,17,2020-07-11 13:10:00
8381,1019,7,49,7,16,2020-07-11 13:10:00
8382,1019,824,207,20,15,2020-07-11 13:10:00
8383,1019,825,209,26,14,2020-07-11 13:10:00
8384,1019,845,2,63,12,2020-07-11 13:10:00
8385,1019,842,5,16,11,2020-07-11 13:10:00
8386,1019,19,5,5,10,2020-07-11 13:10:00
8387,1019,0,129,44,1,2020-07-11 13:10:00
8388,1019,831,0,55,3,2020-07-11 13:10:00
8389,1019,821,129,77,4,2020-07-11 13:10:00
8390,1019,838,3,31,5,2020-07-11 13:10:00
8391,1019,829,8,33,2,2020-07-11 13:10:00
8392,1019,846,8,23,7,2020-07-11 13:10:00
8393,1019,452,209,10,8,2020-07-11 13:10:00
8394,1019,816,3,3,9,2020-07-11 13:10:00
8395,1019,844,0,4,6,2020-07-11 13:10:00
8396,1020,847,2,6,15,2020-07-18 13:10:00
8397,1020,0,129,44,1,2020-07-18 13:10:00
8398,1020,7,49,7,20,2020-07-18 13:10:00
8399,1020,840,49,99,19,2020-07-18 13:10:00
8400,1020,153,207,8,18,2020-07-18 13:10:00
8401,1020,825,209,26,17,2020-07-18 13:10:00
8402,1020,824,207,20,16,2020-07-18 13:10:00
8403,1020,838,3,31,14,2020-07-18 13:10:00
8404,1020,846,8,23,13,2020-07-18 13:10:00
8405,1020,821,129,77,2,2020-07-18 13:10:00
8406,1020,839,208,18,3,2020-07-18 13:10:00
8407,1020,814,208,11,4,2020-07-18 13:10:00
8408,1020,19,5,5,5,2020-07-18 13:10:00
8409,1020,842,5,16,6,2020-07-18 13:10:00
8410,1020,845,2,63,12,2020-07-18 13:10:00
8411,1020,844,0,4,8,2020-07-18 13:10:00
8412,1020,831,0,55,9,2020-07-18 13:10:00
8413,1020,452,209,10,10,2020-07-18 13:10:00
8414,1020,816,3,3,11,2020-07-18 13:10:00
8415,1020,829,8,33,7,2020-07-18 13:10:00
8416,1021,807,208,27,13,2020-08-01 13:10:00
8417,1021,847,2,6,20,2020-08-01 13:10:00
8418,1021,153,207,8,19,2020-08-01 13:10:00
8419,1021,7,49,7,18,2020-08-01 13:10:00
8420,1021,840,49,99,17,2020-08-01 13:10:00
8421,1021,824,207,20,16,2020-08-01 13:10:00
8422,1021,845,2,63,15,2020-08-01 13:10:00
8423,1021,825,209,26,14,2020-08-01 13:10:00
8424,1021,452,209,10,11,2020-08-01 13:10:00
8425,1021,816,3,3,8,2020-08-01 13:10:00
8426,1021,19,5,5,10,2020-08-01 13:10:00
8427,1021,838,3,31,9,2020-08-01 13:10:00
8428,1021,831,0,55,7,2020-08-01 13:10:00
8429,1021,839,208,18,6,2020-08-01 13:10:00
8430,1021,844,0,4,5,2020-08-01 13:10:00
8431,1021,842,5,16,4,2020-08-01 13:10:00
8432,1021,829,8,33,3,2020-08-01 13:10:00
8433,1021,821,129,77,2,2020-08-01 13:10:00
8434,1021,0,129,44,1,2020-08-01 13:10:00
8435,1021,846,8,23,12,2020-08-01 13:10:00
8436,1022,845,2,63,15,2020-08-08 13:10:00
8437,1022,153,207,8,14,2020-08-08 13:10:00
8438,1022,825,209,26,16,2020-08-08 13:10:00
8439,1022,831,0,55,13,2020-08-08 13:10:00
8440,1022,847,2,6,18,2020-08-08 13:10:00
8441,1022,840,49,99,19,2020-08-08 13:10:00
8442,1022,7,49,7,20,2020-08-08 13:10:00
8443,1022,824,207,20,17,2020-08-08 13:10:00
8444,1022,19,5,5,12,2020-08-08 13:10:00
8445,1022,821,129,77,1,2020-08-08 13:10:00
8446,1022,844,0,4,10,2020-08-08 13:10:00
8447,1022,838,3,31,11,2020-08-08 13:10:00
8448,1022,807,208,27,3,2020-08-08 13:10:00
8449,1022,829,8,33,4,2020-08-08 13:10:00
8450,1022,816,3,3,5,2020-08-08 13:10:00
8451,1022,0,129,44,2,2020-08-08 13:10:00
8452,1022,452,209,10,7,2020-08-08 13:10:00
8453,1022,842,5,16,8,2020-08-08 13:10:00
8454,1022,846,8,23,9,2020-08-08 13:10:00
8455,1022,839,208,18,6,2020-08-08 13:10:00
8456,1023,816,3,3,13,2020-08-15 13:10:00
8457,1023,840,49,99,20,2020-08-15 13:10:00
8458,1023,847,2,6,19,2020-08-15 13:10:00
8459,1023,845,2,63,18,2020-08-15 13:10:00
8460,1023,153,207,8,17,2020-08-15 13:10:00
8461,1023,824,207,20,16,2020-08-15 13:10:00
8462,1023,838,3,31,15,2020-08-15 13:10:00
8463,1023,7,49,7,14,2020-08-15 13:10:00
8464,1023,825,209,26,12,2020-08-15 13:10:00
8465,1023,19,5,5,11,2020-08-15 13:10:00
8466,1023,452,209,10,10,2020-08-15 13:10:00
8467,1023,0,129,44,1,2020-08-15 13:10:00
8468,1023,829,8,33,3,2020-08-15 13:10:00
8469,1023,814,208,11,4,2020-08-15 13:10:00
8470,1023,839,208,18,5,2020-08-15 13:10:00
8471,1023,821,129,77,2,2020-08-15 13:10:00
8472,1023,831,0,55,7,2020-08-15 13:10:00
8473,1023,844,0,4,8,2020-08-15 13:10:00
8474,1023,842,5,16,9,2020-08-15 13:10:00
8475,1023,846,8,23,6,2020-08-15 13:10:00
8476,1024,19,5,5,14,2020-08-29 13:10:00
8477,1024,824,207,20,20,2020-08-29 13:10:00
8478,1024,847,2,6,19,2020-08-29 13:10:00
8479,1024,840,49,99,18,2020-08-29 13:10:00
8480,1024,153,207,8,17,2020-08-29 13:10:00
8481,1024,7,49,7,16,2020-08-29 13:10:00
8482,1024,845,2,63,15,2020-08-29 13:10:00
8483,1024,842,5,16,13,2020-08-29 13:10:00
8484,1024,452,209,10,12,2020-08-29 13:10:00
8485,1024,0,129,44,1,2020-08-29 13:10:00
8486,1024,821,129,77,2,2020-08-29 13:10:00
8487,1024,829,8,33,3,2020-08-29 13:10:00
8488,1024,816,3,3,4,2020-08-29 13:10:00
8489,1024,846,8,23,5,2020-08-29 13:10:00
8490,1024,825,209,26,11,2020-08-29 13:10:00
8491,1024,831,0,55,7,2020-08-29 13:10:00
8492,1024,814,208,11,8,2020-08-29 13:10:00
8493,1024,839,208,18,9,2020-08-29 13:10:00
8494,1024,844,0,4,10,2020-08-29 13:10:00
8495,1024,838,3,31,6,2020-08-29 13:10:00
8496,1025,842,5,16,13,2020-09-05 13:10:00
8497,1025,847,2,6,20,2020-09-05 13:10:00
8498,1025,845,2,63,19,2020-09-05 13:10:00
8499,1025,840,49,99,18,2020-09-05 13:10:00
8500,1025,19,5,5,17,2020-09-05 13:10:00
8501,1025,153,207,8,16,2020-09-05 13:10:00
8502,1025,824,207,20,15,2020-09-05 13:10:00
8503,1025,7,49,7,14,2020-09-05 13:10:00
8504,1025,825,209,26,11,2020-09-05 13:10:00
8505,1025,839,208,18,8,2020-09-05 13:10:00
8506,1025,452,209,10,10,2020-09-05 13:10:00
8507,1025,846,8,23,9,2020-09-05 13:10:00
8508,1025,816,3,3,7,2020-09-05 13:10:00
8509,1025,844,0,4,6,2020-09-05 13:10:00
8510,1025,829,8,33,5,2020-09-05 13:10:00
8511,1025,814,208,11,4,2020-09-05 13:10:00
8512,1025,831,0,55,3,2020-09-05 13:10:00
8513,1025,821,129,77,2,2020-09-05 13:10:00
8514,1025,0,129,44,1,2020-09-05 13:10:00
8515,1025,838,3,31,12,2020-09-05 13:10:00
8516,1026,153,207,8,15,2020-09-12 13:10:00
8517,1026,19,5,5,14,2020-09-12 13:10:00
8518,1026,452,209,10,16,2020-09-12 13:10:00
8519,1026,7,49,7,13,2020-09-12 13:10:00
8520,1026,845,2,63,18,2020-09-12 13:10:00
8521,1026,847,2,6,19,2020-09-12 13:10:00
8522,1026,824,207,20,20,2020-09-12 13:10:00
8523,1026,840,49,99,17,2020-09-12 13:10:00
8524,1026,825,209,26,12,2020-09-12 13:10:00
8525,1026,0,129,44,1,2020-09-12 13:10:00
8526,1026,838,3,31,10,2020-09-12 13:10:00
8527,1026,844,0,4,11,2020-09-12 13:10:00
8528,1026,829,8,33,3,2020-09-12 13:10:00
8529,1026,846,8,23,4,2020-09-12 13:10:00
8530,1026,842,5,16,5,2020-09-12 13:10:00
8531,1026,821,129,77,2,2020-09-12 13:10:00
8532,1026,839,208,18,7,2020-09-12 13:10:00
8533,1026,816,3,3,8,2020-09-12 13:10:00
8534,1026,831,0,55,9,2020-09-12 13:10:00
8535,1026,814,208,11,6,2020-09-12 13:10:00
8536,1027,845,2,63,14,2020-09-26 11:10:00
8537,1027,7,49,7,20,2020-09-26 11:10:00
8538,1027,847,2,6,19,2020-09-26 11:10:00
8539,1027,824,207,20,18,2020-09-26 11:10:00
8540,1027,840,49,99,17,2020-09-26 11:10:00
8541,1027,153,207,8,16,2020-09-26 11:10:00
8542,1027,19,5,5,15,2020-09-26 11:10:00
8543,1027,839,208,18,13,2020-09-26 11:10:00
8544,1027,825,209,26,12,2020-09-26 11:10:00
8545,1027,829,8,33,2,2020-09-26 11:10:00
8546,1027,846,8,23,10,2020-09-26 11:10:00
